lovestory;_diarina_;"FootLover ⚽️❤,PSGaddict⚽💙 #PSG⚽️❤ #Communication🇸🇳👩‍💻#Santé 👩‍⚕️#Présentatrice,Voix-off🎤🎬Serigne Babacar Sy💯❤️📿 Seul le respect me séduit.! 🍻❤💯"
lovestory;fashu_bae;"الحمد لله رب العالمين"
lovestory;BabaMoustapha8;"med~student 🇹🇩🛫🇸🇳 📚 ⚪️Madridista à vie"
lovestory;Mlle_Niane;|"❤😍
@Psg_Inside ❤💙
🇸🇳"|
tanka;Sydogasy;"Auteur, poète, défenseur de la nature et passionné de la photographie."
tanka;CGizzarelli;"Art Appreciation editor at BellaOnline, Cosmetics Business Manager, author of THE MAKING of BEAUTY book (pen name Calla Simone). USA Today contributor."
tanka;PrinceMots14;"Poète. #poet #poetry ∆Deux recueils publiés. Premières Étincelles, Réminiscences. ∆∆ #poesie #haiku #art  https://t.co/G2aei3T7SH"
tanka;griffonnageora1;|"Athée. Contre toutes injustices. 🏴 Tout ce qui est raciste , vulgaire sera bloqué  .
Activiste pour la Paix 
Palestine Yemen anti colonialisme anti capitalisme"|
tanka;kaleidopathic;|"I 💗 to write. I like to go where the yarn leads me. Yarn as in fiber or a tale. 

✨ eclectic #micropoetry #haiku ✨"|
tanka;laudemarsss;"📷JL Bertin"
tanka;Chouny111;|"un café s'écrit : il faut se lever !
ne le laissez pas retomber,
dans le fond la chute n'est pas si dure."|
tanka;pasmoutonne;|"Pasmoutonne. Exilée des Mascareignes. Conservatrice-restauratrice et créatrice de mobilier et d'objets d'Art à Paris. 
Pas de message privé S.V.P"|
tanka;DinaBail;""
tanka;haiku_shelf;"Some count syllables! Not me! ----- RT not endorsement."
tanka;acritas29;|"Breizh, poésie, script w. no god nor master, l'alchimie commence quand la chimie se consume.
...
#emojibzh"|
tanka;angelique_co__;"Meine Welt bleibt Anders. Christian Genauso, manche sagen, er heißt Anders."
tanka;RIndrio;"Domani è un altro giorno"
tanka;annemar50566588;|"Le chemin le plus long qu'un homme ait à parcourir au cours de sa vie est le chemin allant de la tête à son coeur #citation
#humanité 🕊️
#foi #nature
⛔ DM"|
tanka;LCallet;""
tanka;grarulfr_;"I'm a collective, we are no one and everyone."
tanka;BleueEvelyne;"Femme petit gabarit grand sens de l'humour et dérision poétique"Je laisserai mes pas sur le sable" édité par La Porte.3livrets de micropoésies chez AetH"
tanka;Lapanthere59;|"amoureuse de Marc, 
💜💜💜♥️♥️♥️"|
tanka;Faustruy;|"#Poésie #Haïku #Tanka dans les ♥, 140 signes pile @Fastwoosh, 280 signes pile @delevrance #Twoosh & #1mot1haïku !
#Littérature #Twittérature #Poème
❣️ƨυnǝvnǝiꓭ"|
tanka;arnanos;"Textes et photos personnels."
tanka;navanan3;"Femme, 3 enfants ... Aimer. ❤️ C'est un soleil dans la vie, une étoile qui nous guide la nuit, une mélodie sans bruit...❤️"
tanka;BelPhilippe4;|"Jouer sur les mots jouer avec les maux...et les petits bonheurs. 😉 J'écris pour moi j' écris pour vous; et avoir des retours est aussi un plaisir ...❤️"|
tanka;kujakupoet;"Seeking asylum is LEGAL.  Gay, Green, Quaker, Native,  narcoleptic, poet. Editor of Atlas Poetica : A Journal of World Tanka. He/him/his."
tanka;_ILReve;"📚📷 L'écrivain ne doit pas promettre des lendemains qui chantent mais, en peignant le monde tel qu'il est, susciter la volonté de le changer-Simone de Beauvoir"
tanka;anton1955;"@anton1955 Tweeter, c'est comme ouvrir les yeux pour vérifier qu’on est bien endormi. Représentant en tankas et autres haïkus. Ni prospection ni porte à porte."
tanka;murmures7;""
tanka;TweetDePoemes;"Nous retweetons les plus beaux tweets poétiques #poésie #lecture #twittérature #EcritureNumérique #poetweet #webpoesie #littérature tweetdepoemes@gmail.com"
poema;gina_vivanco;""
poema;marianogenio1;"Dicen que tengo buena mierda."
poema;locutorespirita;"Canal de divulgação da doutrina espirita espírita idealizado pelo locutor Jardel Gomes Nascimento."
poema;gurruty1;"Artiste Italo-Argentino"
poems;ketsialastar;"love God, love people"
poems;IloveUriee;""
poems;Les4400hw;"Suivez l'actualité du site Les 4400 Hypnoweb, un site très complet sur cette série TV et sur ses acteurs..."
poems;Quoetic;"If it's not about Yahuah, then it's pointless. #YahuahIsTheAnswer @ThisIsForYAH @zaramatayahu"
poems;ThisIsForYAH;"Committed Vessel to Yahuah /// Personal Twitter: @Quoetic Public Twitter & IG: @zaramatayahu Facebook: https://t.co/4kChHJIhqM"
poems;PrayAndPlayHard;|"Football player 🏈  D-End/Linebacker
#ToGODBeTheGlory #GrindEveryDay #ForgotenSonOfSpeed"|
poems;Nocturnal_Nyxx;|"🇯🇵⛩️🌸こんにちは🌸⛩️🇯🇵

Passionnée par le Japon, Photographe, gaming, Cosplay, Pâtissière
Lion, BLOOD TYPE B, RAVENCLAW 
IG : TitanideMnemosyne"|
poems;sugarnollyy;|"||Blogueuse||CM||Digital Marketing|| Et si je vis, ce n'est plus moi qui vis, c'est Christ qui vit en moi❤"|
poems;MugabdRukel;|"📍Co-fondateur et membre de 6.2 EYES 
📍Président à LES AMIS DE L'EXCELLENCE-ASBL"|
poems;MrProverbe;Description non trouvée
poems;galacticvers;"#Versosgalácticos+Paint designs+mis ojos leen español, my conscientious translates it into english et mon subconscient l'interprèt en français+ #poetrycommunity"
poems;literatureposts;"I tweet and retweet a lot of great authors and books. I also try to return all retweets from my followers. #Authors #Books #Ebooks #Literature #LiteraturePosts"
poems;QuoeticStream;"#Poetess #Epigrammatist [#CreativeWriter #AspiringLyricist] #FreelanceWriter #BeginningEntrepreneur @support.the.entrepreneur - IG"
poems;RonovanWrites;|"Dad/Author/Poet/Blogger/Reviews/Historian/StarvingCreative. BSEd. UGA alumnus. I vote Candidate, not Party.
https://t.co/LUL2R0LaaV https://t.co/O0Y2VBvC8n"|
poems;entrepreneurppl;"committed to sowing seeds into your harvest - supporting entrepreneurs that I like as Yahuah allows:::/// @quoeticstream #supporttheentreperneur"
poems;beta3093;|"13ans RERD, +30ans RERB et métros 
Chats, chien, animaux, nature, soleil +++
Mère monoparentale"|
poems;montalbanyi;|"Qui trouvera une femme forte?
Elle est plus précieuse que tous les joyaux venus des extrémités du monde (proverbes xxxi , 10)"|
poems;khady_diatou;"Habiter la maison du Seigneur tout les jours de ma vie , je veux admirer sa beauté et le contemplé dans son temple 💘"
poems;chennessybooks;|"writes, reads, teaches, edits, drinks tea, has a lot of feelings || @bigsmokewriting || @bansheelit || opinions all mine ✒️📚"|
poems;1923me;|"do your thing, I DO MINE ☕ |||| pluviophile |||| tragedian |||| traveller (time & place)"|
poems;jeremylimn;"Writerholic ★Wiradjuri Tribe. ★ Book Eater. ★Published Poet ★ Philosopher. Political commentator. All views are my own."
poems;HistoryInbooks;"Just tweeting history, my favorite subject. I follow back. #History #HistoryBooks"
poems;BuyCoolTShirts;"Buy Cool T-Shirts and Tees. #TShirts"
poems;hannah__emory;|"she/her 🌻 musician, dancer, poet, visual artist 🌻
🌘 do right. fear nothing. 🌔"|
poems;ObsidianPublish;|"A corollary of Obsidian Eagle AKA @ItzQuauhtli Specializes in: Anti-Poetry & Esoterica. Book Promo || Random RTs || Revolution Untelevised #CybeRSecuritY #InfOSeC"|
poems;Mucheloon_;"// 👻 gvymichel ig: guymi_"
poems;CarlitalikesArt;"Art sharing+animal-loving nomad. Soy 🇵🇷y🇹🇹. Shy Spanglish-speaking writer+awkward wandering weirdo. Odd sense of humor. *200,000* interview plays 💜💜💜"
poems;BrassWeb;"News, Tech  #Technology #Electronics #Laptops #Tablets #Cellphones #computers #news #Books #History #Politics #Webhosting #Camping #EDC #IFB #FollowBack"
poems;eh_lit_elle;"👑 #CatLover 🐈 Isaiah 43:4 Esclave de Christ. Leaman👑🇳🇬 https://t.co/x7m9jWnNWO"
poems;zaramatayahu;"Account dedicated to Yahuah, The Gardener, thru my blog as well as snippets from my personal time w/ Yah. I hope to plant seeds & support/strengthen your belief"
textedereconfinement;HelenJuren;|"Folk Ethnik 
singer-songwriter 
chanteuse auteure-compositrice"|
haiku;are_cash;""
haiku;JosetteJ1;"La liberté est donnée comme une fleur qui doit croître...  🔹voir aussi compte bis @Jos1J2"
haiku;LdOptimistes;"#Ligue_Des_Optimistes 💕😅 Pensées positives #Respect bienveillance🌷 sont les maîtres mots de ses membres.Nous bâtissons l'optimistosphère 🌍 #ensemble🤗"
haiku;PratikSchumi;"Here for the pics and to spread some love 😍"
haiku;gerantupal;|"m'esbahys bien fort comment le monde ne pont, veu qu'il faict si beau couver . 
Rabelais."|
haiku;dnatweets;"🗞 Toute l'actu alsacienne qui vous concerne ! Abonnez-vous pour nous lire en intégralité 👉🏻 https://t.co/DEKooaUmVF"
haiku;adilinarifin;"I'm just an ambivert on your time line. Nothing special."
haiku;letittwitt;"Anime mots en liberté...."
haiku;PrinceMots14;"Poète. #poet #poetry ∆Deux recueils publiés. Premières Étincelles, Réminiscences. ∆∆ #poesie #haiku #art  https://t.co/G2aei3T7SH"
haiku;yvetteavril1;"Inconditionnelle du french ténor Vincent Niclo à la voix exceptionnelle 🎤❤"
haiku;griffonnageora1;|"Athée. Contre toutes injustices. 🏴 Tout ce qui est raciste , vulgaire sera bloqué  .
Activiste pour la Paix 
Palestine Yemen anti colonialisme anti capitalisme"|
haiku;poemjapan;"Poet / JAPAN / KYOTO / haiku / poem /  tanka  / freehaiku / poems   follow me (:"
haiku;gilles_compte;""
haiku;PourquoiPasToi;|"Il est dit que la vie est un art difficile et l’amour un remède fragile..... Vivons alors l’instant présent.... 
Ou vont les rêves lorsqu'ils s'endorment ?✨"|
haiku;laizet2;|"CEO Sarl Diagnostics Scanner Maroc électronique autos/poids lourds Notre UTOPIE :proposer à nos partenaires un SERVICE WIN/WIN
BE 1er degré Handball Quimper"|
haiku;mamut728;"Pomme de terre et lutte contre la dictature."
haiku;Durand3Durand;"mutualiste"
haiku;yanpbd;"Auteur (à l'essai). In French"
haiku;Zingariuosa;"Everything is possible ....#CathKateParis"
haiku;einstein47;"Sondeur"
haiku;ashlikesnow8;"This account mainly RT art and photo . Please forgive without notification follow and NO DM. I am sorry that my reply may be delayed due to my asthma."
haiku;PearDasani;|"System engineer || FR EN RU"|
haiku;ArtLalld;|"Freelance illustrator
insta : @lalld_art"|
haiku;yclaude;"Yves Claudé (ycsocio[@]https://t.co/OymGJVI4sT)  TW personnel (arts, politique, etc.) indépendant de mes activités professionnelles /  NB : RT ≠ approbation"
haiku;phparrot;"Avaleur d'idées, Tricoteur de mots, Agenceur de rimes. Comme l'ont fait, à cette heure, plus de 1 000 000 de lecteurs, découvrez tous mes écrits sur mon blog !"
haiku;JPRhaiku;"#Haïku #Poéme #Poésie"
haiku;Jonquil33312865;""
haiku;BebuCesco;"Overhead the albatross hangs motionless upon the air. 🚫DM"
haiku;van_strael;|"Respect and love life : human and animals. Protect nourishing and now suffering Nature ; Enjoy art, books, photography, music AND keep your sense of humour!"|
haiku;MariaElena654;""
haiku;Ruka_674xy;"My favorite picture♬ music https://t.co/PgyeApJiVl❌ No. Porn❌ Follows are not mutual, I'm sorry.🙏"
haiku;1490csebwbe;""
haiku;EcrirePlaisir;|"Amoureux de mots tantôt doux, tantôt osés...
(Attention! Contenu sensible publié ou partagé...🔞)"|
haiku;ZenAttitude1111;Description non trouvée
haiku;Cibargarai;"Un monde sans guerre est un monde sans humain-Cause animale-Paix ds le monde-Anti cons égocentriques-Sport de combat Karaté #BruceLee #LibérezStanMaillaud"
haiku;JSoyeuse;|"#haikus #érotiques libres.
Pour public adulte +18 ans."|
haiku;levagabondbleu;"Depuis 2016, j'écris des haïkus. Errant dans les rêveries esseulées, les langages de l'univers, l'alchimie des silences et les artéfacts de la pensée sauvage."
haiku;robyeyli;|"Di quel che so,
so ancora poco,
ma di quel poco
mi nutro molto 
`rby ~

 Please No dm -"|
haiku;philoli68;Description non trouvée
haiku;MDChevalier1;"Auteure et lectrice. Compte exclusivement réservé à la promotion des auteurs/e/s et à la lecture 📖🖊 @mariedchevalier"
haiku;HaikuDaily3;"A simple bot that posts Haiku Daily"
haiku;Don_BaRockius;"So, so you think you can tell"
haiku;nnnnonnon1;"Creator"
haiku;PierreComandu;"Poète dramatique. Homme de l’ombre des @poemesdujour. Doctorant en études théâtrales à @SorbonneParis3. @RoyRhoam autogéré à ses heures."
haiku;JacquesMercier;"Ecriture, scène, journalisme, radio et télé... La vie est toujours passionnante !"
haiku;EvyMoyenin;""
haiku;EugenieW76;"@iamsrk♥️#AnimalLover🐾"
haiku;Berquier16;"Plaisir des images, des instants animaliers,.. mais peu à peu, les mots des autres prennent plus de place,..temps de plus les inscrire à l'écoute de nos yeux.."
haiku;JournalDuJapon;"Journal du Japon"
haiku;BCoquillage08;"⛔️NO DM ⛔️MP juste les gens que j"aime lire juste les poetiques sont invites. images Pinterest."
haiku;SabrinaLger1;|"Autrice et poète 
📧 sabrina.leger19@gmail.com
🎊 Mettez de la #poésie et de la #poésitivité dans :
📌 votre vie  / 📌 vos romans  /📌 votre business"|
haiku;josettehersent;|"Musique  Littérature  Médecine Normandie https://t.co/10q0KabIKj
"Intemporel" Avril 2017
"Dans la main du silence" Mai 2020"|
haiku;son_bilboquet;|"Mari💑 @yeux_c ,père 👨‍👩‍👧‍👦, bousculé par la vie ⛈, des désirs plein la tête mais ne sait pas quoi en faire.
#ouvertdesprit #érotisme #haiku #écriture"|
haiku;JacquesCollet17;""
haiku;IilLuv2please;Description non trouvée
haiku;thrsdaynight;"Poetry. Prose. Perspective."
haiku;Marchelhibre;"Que dire?J'ai la main serrée sur l'Avis-La mort-/J'ai l'âme insérée sur mon coeur...Je ne suis qu'un vent,je ne suis que météor au logis"
haiku;Jopolkadot;"miscellaneous inspirations #cinema #photography #art #music #words #nature"
haiku;poemesdujour;"Poèmes du jour, un projet poétique et performatif • un jour un poème depuis le 1er janvier 2017 • par @PierreComandu et des plumes occasionnelles."
haiku;Faustruy;|"#Poésie #Haïku #Tanka dans les ♥, 140 signes pile @Fastwoosh, 280 signes pile @delevrance #Twoosh & #1mot1haïku !
#Littérature #Twittérature #Poème
❣️ƨυnǝvnǝiꓭ"|
haiku;navanan3;"Femme, 3 enfants ... Aimer. ❤️ C'est un soleil dans la vie, une étoile qui nous guide la nuit, une mélodie sans bruit...❤️"
haiku;_versipellis;""
haiku;Babylon13069202;|"Nouvelle version de' Daydream' du groupe wallace collection en téléchargement sur iTunes. Vidéo  version français/anglais
http://t.co/kQ1Tsud8jF"|
haiku;Camille_Jeann;|"[Ph. Elliott Erwitt __France 1952]

I bambini giocano. C'è un altro gioco da inventare: far sorridere il mondo non farlo piangere. (Bertolt Brecht)"|
haiku;RedRhumHumHum;""
haiku;brunojp200;|"'The only truth is music.'
 ~Jack Kerouac, 1959 ~
 La musique est le médiateur entre la vie spirituelle et la vie sensuelle.
Beethoven"|
haiku;BelPhilippe4;|"Jouer sur les mots jouer avec les maux...et les petits bonheurs. 😉 J'écris pour moi j' écris pour vous; et avoir des retours est aussi un plaisir ...❤️"|
haiku;SmetsRudi;"Photographe et haïjin"
haiku;Lejeanfran;""
haiku;pierre_mhanna;|"Amor Fati. || Aube : le poète, cœur débordant, sème la joie du jour."|
haiku;WandrinP;Description non trouvée
haiku;HDS_net;"Histoires érotiques HDS : site communautaire de publications libertines : récits coquins écrits par nos auteurs internautes."
haiku;mrs_saeki;|"☡NO DM☠

''Ainsi repose un univers immense
Dans le berceau d’une petite éternité.''"|
haiku;TweetDePoemes;"Nous retweetons les plus beaux tweets poétiques #poésie #lecture #twittérature #EcritureNumérique #poetweet #webpoesie #littérature tweetdepoemes@gmail.com"
haiku;Lavikka8;|"You is you ... 
me is me 
✍️.. sweetie"|
textedepoesie;HelenJuren;|"Folk Ethnik 
singer-songwriter 
chanteuse auteure-compositrice"|
antipoetry;BuyCoolTShirts;"Buy Cool T-Shirts and Tees. #TShirts"
antipoetry;HistoryInbooks;"Just tweeting history, my favorite subject. I follow back. #History #HistoryBooks"
antipoetry;literatureposts;"I tweet and retweet a lot of great authors and books. I also try to return all retweets from my followers. #Authors #Books #Ebooks #Literature #LiteraturePosts"
antipoetry;ObsidianPublish;|"A corollary of Obsidian Eagle AKA @ItzQuauhtli Specializes in: Anti-Poetry & Esoterica. Book Promo || Random RTs || Revolution Untelevised #CybeRSecuritY #InfOSeC"|
antipoetry;BrassWeb;"News, Tech  #Technology #Electronics #Laptops #Tablets #Cellphones #computers #news #Books #History #Politics #Webhosting #Camping #EDC #IFB #FollowBack"
poeme;WDreug;"💥 faites vous livrez chez nous avec une livraison très rapide 🛵🚗✈️👻"
poeme;Franois18104007;""
poeme;gerantupal;|"m'esbahys bien fort comment le monde ne pont, veu qu'il faict si beau couver . 
Rabelais."|
poeme;p0ezi;""
poeme;MartinMurcia_;|"CPGE Lycée Henri IV 📚

Gendarmerie nationale🇫🇷"|
poeme;poemes;|"pouemes(at)https://t.co/9EswPfDo7w || Poète 
Poesie, poeme, poetry, poem, poesia, poema, gedicht, dichtung, ποίηση, 诗, 詩, 시를, стихотворен, стихи, поэзия, поэма, الشعر, şiir,"|
poeme;QuebecRetweet;"Je retweet les meilleurs tweets du #Québec :)"
poeme;PrinceMots14;"Poète. #poet #poetry ∆Deux recueils publiés. Premières Étincelles, Réminiscences. ∆∆ #poesie #haiku #art  https://t.co/G2aei3T7SH"
poeme;DrogueCanal;"👻💥 livraison rapide en plein confinement très sécurisé je fais aussi des envois par la poste 🛵🚗✈️"
poeme;TextesalaPelle;"Le grand inventaire des concours d'écriture et appels à textes du web francophone. #appelatextes #concoursecriture #concoursnouvelles #at #jeprendslaplume"
poeme;maelveutgagner;""
poeme;brunopulg;"Acheter votre weed et shit discrètement et faites-vous livrer à domicile"
poeme;HelenJuren;|"Folk Ethnik 
singer-songwriter 
chanteuse auteure-compositrice"|
poeme;caliweed2020;""
poeme;phparrot;"Avaleur d'idées, Tricoteur de mots, Agenceur de rimes. Comme l'ont fait, à cette heure, plus de 1 000 000 de lecteurs, découvrez tous mes écrits sur mon blog !"
poeme;MrProverbe;"Que serait un monde sans proverbes ?"
poeme;WeedFra00647074;"livraison dans toute la France"
poeme;VieEasy;""
poeme;les_ecrits_fr;|"Poésies, Poèmes, Récits, Réflexions, Ecrits divers... Un espace pour lire, s'exprimer, communiquer, transmettre...
Sur facebook https://t.co/b7ZOxUnEg1"|
poeme;TweetDePoemes;"Nous retweetons les plus beaux tweets poétiques #poésie #lecture #twittérature #EcritureNumérique #poetweet #webpoesie #littérature tweetdepoemes@gmail.com"
poeme;gerdesilets;"c'est pas parce que j’écris que c'est drôle .... mais parce que tu ris??"
poeme;Pierred55302313;""
poeme;R2NChateau;"Poète compulsif,acharné,forcené.La lie-tté-rature,c'est ma biture,mon kiffe,my life.Rameutez vos amis,vos familles,vos chat(te)s,vos canaris.Et qu'on s'éclate!"
poeme;levagabondbleu;"Depuis 2016, j'écris des haïkus. Errant dans les rêveries esseulées, les langages de l'univers, l'alchimie des silences et les artéfacts de la pensée sauvage."
poeme;Laurent_Artufel;"Entertainer /Autobiographie disponible aux Éditions @jetsdencre Contact Presse : Barra Khoule 01 48 86 18 76 @artufelradio"
poeme;GArtmus;"Sometimes I cry.Sometimes I laugh.Sometimes I am tender .But I always advance and I live.I'll stop boring you good luck to all. R.I.P 🕯🙏🏻 Godfather."
poeme;beta3093;|"13ans RERD, +30ans RERB et métros 
Chats, chien, animaux, nature, soleil +++
Mère monoparentale"|
poeme;DavignyAndy;"Voyez les ondes dispersées partout où le vent s’immisce. Voyez les fêlures d’harmonies dans l’émail des silences. Voyez ce que vous n’avez su écouter."
poeme;spacy_m;"75 liner, amateur writer, loveeees reading and binge watching some good TV shows,  A.R.M.Y. mom  WWH SeokJin biased , ATINY, MOA, STAY and more"
poeme;Philocognitif;|"#ExENSLyon#ExOSB#Futur?
🇻🇦🏳️‍🌈⚜ 'en même temps'
Et l'unique cordeau des trompettes marines..."|
poeme;indignee19;"❤️Je vis pour un instant............ et le reste du temps, je rêve que je dors……je rêve que je rêve......…"
poeme;Richarddupon1;"livraison en france"
poeme;plumesauvent;|"Association promouvant l'écriture.
Des nouvelles sont à lire sur https://t.co/KM9bcajTHQ
#actualité #littérature #concours #écriture"|
poeme;ecrireenligne;"Ecrire-en-ligne, atelier d'écriture créative, de fiction, en ligne, animé par Francis Mizio"
poeme;Faustruy;|"#Poésie #Haïku #Tanka dans les ♥, 140 signes pile @Fastwoosh, 280 signes pile @delevrance #Twoosh & #1mot1haïku !
#Littérature #Twittérature #Poème
❣️ƨυnǝvnǝiꓭ"|
poeme;lepotager5;"Ça livre (la détaille)"
poeme;Paul_Gaspais;|"https://t.co/6yeYG6XpQL
https://t.co/6K5ZotWqW7"|
poeme;rasp_test;""
poeme;ZGraphix88;"Sudanese graphic and fashion designer 🐝 #beyhive  “Everyone thinks of changing the world but no one thinks of changing himself” Leo Tolstoy"
poeme;woodeloli;"Hier encor', Monde, était Nous! L'Univers Nous tarissait promesses, Nos frissons, d'Ivresse De désirs, si fous. (@bothimg)   https://t.co/anozzLaWxj"
poeme;livreurfr33;|"Livraison discrète beuh hash vaps cocain partout en France et Belgique 🇫🇷🇧🇪
Snapchat//weedfr2 
Télégram//@beuhfr25
Wickr//weedfr12"|
poeme;Annecy_Live;"Annecy is #Alive🌎 #AnnecyLive, info continue #Annecy (Venice of the French Alps, Capital of Haute-Savoie, Lac, Festival) #job rejoins groupe Linkedin 'Annecy'"
poeme;bruno_ferron;|"#Auteur #Ecrivain #Poésie #Littérature #Lecture #Ecriture || « Coming out poétique » disponible @thebookedition + Kindle || « Moi aussi... tellement » à venir"|
poeme;AurelieLesage;"Rien à dire qui n'a déjà été dit si ce n'est le fait que je ne l'ai pas encore dit."
poeme;LFumeurs;"je vous propose un menu de ouf via mon snapchat@ppeuhfra20 télégramme@loveweed loveweed wickrme,boyfree envoie et livraison dispo"
poeme;RastaBot420_;"Petit robot vert✌"
poeme;PhilThePoete;"Bonjour, Bonsoir, Bonne nuit... Ici il y a de la poésie, de l'humour, du hockey et des jeux vidéos... Drôle de mélange, mais c'est moi !!"
poem;LdOptimistes;"#Ligue_Des_Optimistes 💕😅 Pensées positives #Respect bienveillance🌷 sont les maîtres mots de ses membres.Nous bâtissons l'optimistosphère 🌍 #ensemble🤗"
poem;Autumn_rising_;"have a good day! Always looking for feedback"
poem;JacquinetJean;|"Enseignement fondamental
"Apprendre sans réfléchir est vain. Réfléchir sans apprendre est dangereux" Confucius - LE CANCRE de Jacques Prévert"|
poem;cathyCCa;"N'€A Ti♠️"
poem;_ThinkBot;|"I RT #Literature, Poetry, writings
Have you Met My Mother 
@Lubna_lalegal❤️
ThINK Publishers @Medium:
For Submissions: thinkpublication@gmail.com
Visit us⬇"|
poem;OfTheViDivision;"Traditional artist from Brooklyn. Love to read poetry, watch anime and make art 👨🏿‍🎨👨🏿‍🎤🐺 #poetry #illustration #anitwt #aesthetic #colors #hypebeast"
poem;PrinceMots14;"Poète. #poet #poetry ∆Deux recueils publiés. Premières Étincelles, Réminiscences. ∆∆ #poesie #haiku #art  https://t.co/G2aei3T7SH"
poem;writeousluthern;"✝️Concordia Seminarian 🖋Editor-in-Chief of The Lutheran Column 🇺🇸Army Veteran 🎮Gamer 📖Confessional Lutheran"
poem;Quoetic;"If it's not about Yahuah, then it's pointless. #YahuahIsTheAnswer @ThisIsForYAH @zaramatayahu"
poem;poemjapan;"Poet / JAPAN / KYOTO / haiku / poem /  tanka  / freehaiku / poems   follow me (:"
poem;TIGROLASSON;"Contre la politique telle qu'elle se construit pour le seul PROFIT de ceux que NOUS avons mis en haut de l'échelle et qui  EN piétinent les MARCHES !"
poem;HelenJuren;|"Folk Ethnik 
singer-songwriter 
chanteuse auteure-compositrice"|
poem;PourquoiPasToi;|"Il est dit que la vie est un art difficile et l’amour un remède fragile..... Vivons alors l’instant présent.... 
Ou vont les rêves lorsqu'ils s'endorment ?✨"|
poem;bidaux_claudine;|"Aime la nature 🌿🌹les animaux ** la poésie 🖌️ la musique 🎶 tout style 🎧 mon idole
David Hallyday 🎸💙"|
poem;ThisIsForYAH;"Committed Vessel to Yahuah /// Personal Twitter: @Quoetic Public Twitter & IG: @zaramatayahu Facebook: https://t.co/4kChHJIhqM"
poem;beduneb;Description non trouvée
poem;ClaireCRaphael;"Ecrivain, poète - Ingénieur de la police scientifique - Les militantes, éditions du Rouergue mars 2020"
poem;Coeur_Turquoise;|"Vous pouvez retrouver mon univers turquoise🦋 sur OverBlog
https://t.co/UZNmJ8ZGKO
 #ligue_des_optimistes"|
poem;artelle22;"#digitalart #photoart #contemporaryart #painting #abstractart #acrylpainting #nonazis #noafd #noracists #NoAfD #NoRacism 🌈"
poem;Alvyanekermoal;"J'écris un peu."
poem;okayaicha;"mixed kid ⚡ because they don't let you check 'all that apply' so you have to check 'other' 🇲🇦 🏴󠁧󠁢󠁳󠁣󠁴󠁿"
poem;ndomamma;""
poem;SophieChansard;|"Nomade dans l'âme...Expat au long cours, prof de FLE et voyageuse passionnée,🗺️je twitte, blogue. 📖 LOVE and COMPASSION 💕
#voyages #blogging #FLE #Turquie"|
poem;Chouny111;|"un café s'écrit : il faut se lever !
ne le laissez pas retomber,
dans le fond la chute n'est pas si dure."|
poem;MrProverbe;"Que serait un monde sans proverbes ?"
poem;CinuleLette;"Ni AOC, AOP, NF. Bouture Polyculture. Herbe Folle à Thé🍃 🎋Espoirs- résilience - humanité 🐾 DM⛔️ Exit les excités"
poem;ROGERSALUCCI;"PAINTER  & ARTLOVER 2 styles : anecdotal & linear, the second on his site.  Exhibitions :  America & Europe."
poem;QuoeticStream;"#Poetess #Epigrammatist [#CreativeWriter #AspiringLyricist] #FreelanceWriter #BeginningEntrepreneur @support.the.entrepreneur - IG"
poem;gerdesilets;"c'est pas parce que j’écris que c'est drôle .... mais parce que tu ris??"
poem;LolaKing2501;""
poem;levagabondbleu;"Depuis 2016, j'écris des haïkus. Errant dans les rêveries esseulées, les langages de l'univers, l'alchimie des silences et les artéfacts de la pensée sauvage."
poem;entrepreneurppl;"committed to sowing seeds into your harvest - supporting entrepreneurs that I like as Yahuah allows:::/// @quoeticstream #supporttheentreperneur"
poem;morpheusmozart;|"Il Est Temps ,Que Vienne,
Sans Contretemps, Vrai Temps...
Que Vraie Heure Advienne,...

Promethee"|
poem;nightcall_66;|"La #poésie est une perpétuelle renaissance...  la tête chercheuse de mots #IDWP 🕊
Mots et photos de ©PatriciaPileur 


(Autre projet imagé sur @nothingbut66)"|
poem;HaikuDaily3;"A simple bot that posts Haiku Daily"
poem;AnnnnaJo;"Juste une plume qui va là où la vie la porte. Livres & Ebooks sur Kobo & Amazon. Voyage, Vidéo, Blog, Intuitions, Poésie, Chroniques, Musique, Dessin, Citation."
poem;RohnFederbush;"Paranormal Romance writer who loves reading, dancing, and painting. My current unfinished novel, The Haunted Love Nest has a ghost-whisperer for the heroine."
poem;ulyssedelsaux10;"Nascar Whelen Euro Series Driver / EuroNASCAR 2 Champion 2018"
poem;cendrineartist;"Photographer, poet, multi-genre author. Co-founder: @BlossomsPoetry / @fpointcollectiv. Creator: Sixku / Reminigram. Co-creator: #kindku / #poartmo"
poem;beta3093;|"13ans RERD, +30ans RERB et métros 
Chats, chien, animaux, nature, soleil +++
Mère monoparentale"|
poem;LaurenceFritsch;"Des mots, objets et couleurs. De la poésie, de la nanopoésie et des haïkus."
poem;Stella05845236;|"Sans tendresse, rien n'a de saveur 
🏠 Architecte d'intérieur. 
📷 La photographie ma passion au quotidien ♥️
📷 All photos are mine 
Except retweets."|
poem;laugaut;"Haiku & poésie digitale"
poem;HyperjlbAdemiro;"La vie est un grand livre écrit par un maladroit . Mais nous on s'en fout , on ne sait pas lire . Léo FÉRRÉ ."
